135|603|沙贝|0|1|5|-1|-1|-1|-1|-1|-1|1
136|604|河沙|0|1|5|-1|-1|-1|-1|-1|-1|1
137|605|坦尾|1|2|5|101|-1|-1|-1|-1|-1|1
138|606|如意坊|0|1|5|-1|-1|-1|-1|-1|-1|1
139|607|黄沙|1|2|5|4|-1|-1|-1|-1|-1|1
140|608|文化公园|0|1|5|-1|-1|-1|-1|-1|-1|1
141|609|一德路|0|1|5|-1|-1|-1|-1|-1|-1|1
142|610|海珠广场|1|2|5|27|-1|-1|-1|-1|-1|1
143|611|北京路|0|1|5|-1|-1|-1|-1|-1|-1|1
144|612|团一大广场|0|1|5|-1|-1|-1|-1|-1|-1|1
145|613|东湖|0|1|5|-1|-1|-1|-1|-1|-1|1
146|614|东山口|1|2|5|11|-1|-1|-1|-1|-1|1
147|615|区庄|1|2|5|108|-1|-1|-1|-1|-1|1
148|616|黄花岗|0|1|5|-1|-1|-1|-1|-1|-1|1
149|617|沙河顶|0|1|5|-1|-1|-1|-1|-1|-1|1
150|618|沙河|0|1|5|-1|-1|-1|-1|-1|-1|0
151|619|天平架|0|1|5|-1|-1|-1|-1|-1|-1|1
152|620|燕塘|1|2|5|63|-1|-1|-1|-1|-1|1
153|621|天河客运站|1|2|5|60|-1|-1|-1|-1|-1|1
154|622|长湴|0|1|5|-1|-1|-1|-1|-1|-1|1
155|623|植物园|0|1|5|-1|-1|-1|-1|-1|-1|1
156|624|龙洞|0|1|5|-1|-1|-1|-1|-1|-1|1
157|625|柯木塱|0|1|5|-1|-1|-1|-1|-1|-1|1
158|626|高塘石|0|1|5|-1|-1|-1|-1|-1|-1|1
159|627|黄陂|0|1|5|-1|-1|-1|-1|-1|-1|1
160|628|金峰|0|1|5|-1|-1|-1|-1|-1|-1|1
161|629|暹岗|0|1|5|-1|-1|-1|-1|-1|-1|1
162|630|苏元|0|1|5|-1|-1|-1|-1|-1|-1|1
163|631|萝岗|0|1|5|-1|-1|-1|-1|-1|-1|1
164|632|香雪|0|1|5|-1|-1|-1|-1|-1|-1|1
165|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
166|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
167|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
168|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
169|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
170|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
171|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
172|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
173|701|广州南站|1|2|6|16|-1|-1|-1|-1|-1|1
174|702|石壁|1|2|6|17|-1|-1|-1|-1|-1|1
175|703|谢村|0|1|6|-1|-1|-1|-1|-1|-1|1
176|704|钟村|0|1|6|-1|-1|-1|-1|-1|-1|1
177|705|汉溪长隆|1|2|6|47|-1|-1|-1|-1|-1|1
178|706|南村万博|0|1|6|-1|-1|-1|-1|-1|-1|1
179|707|员岗|0|1|6|-1|-1|-1|-1|-1|-1|1
180|708|板桥|0|1|6|-1|-1|-1|-1|-1|-1|1
181|709|大学城南|1|2|6|93|-1|-1|-1|-1|-1|1
182|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
183|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
184|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
185|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
186|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
187|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
188|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
189|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
190|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
191|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
192|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
193|000|无|0|0|6|-1|-1|-1|-1|-1|-1|0
194|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
195|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
196|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
197|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
198|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
199|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
200|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
201|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
202|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
203|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
204|801|无|0|0|7|-1|-1|-1|-1|-1|-1|0
205|802|无|0|0|7|-1|-1|-1|-1|-1|-1|0
206|803|无|0|0|7|-1|-1|-1|-1|-1|-1|0
207|804|无|0|0|7|-1|-1|-1|-1|-1|-1|0
208|805|无|0|0|7|-1|-1|-1|-1|-1|-1|0
209|806|无|0|0|7|-1|-1|-1|-1|-1|-1|0
210|807|无|0|0|7|-1|-1|-1|-1|-1|-1|0
211|808|无|0|0|7|-1|-1|-1|-1|-1|-1|0
212|809|无|0|0|7|-1|-1|-1|-1|-1|-1|0
213|810|无|0|0|7|-1|-1|-1|-1|-1|-1|0
214|811|无|0|0|7|-1|-1|-1|-1|-1|-1|0
215|812|无|0|0|7|-1|-1|-1|-1|-1|-1|0
216|813|无|0|0|7|-1|-1|-1|-1|-1|-1|0
217|814|无|0|0|7|-1|-1|-1|-1|-1|-1|0
218|815|无|0|0|7|-1|-1|-1|-1|-1|-1|0
219|816|凤凰新村|0|1|7|-1|-1|-1|-1|-1|-1|1
220|817|沙园|1|2|7|262|-1|-1|-1|-1|-1|1
221|818|宝岗大道|0|1|7|-1|-1|-1|-1|-1|-1|1
222|819|昌岗|1|2|7|24|-1|-1|-1|-1|-1|1
223|820|晓港|0|1|7|-1|-1|-1|-1|-1|-1|1
224|821|中大|0|1|7|-1|-1|-1|-1|-1|-1|1
225|822|鹭江|0|1|7|-1|-1|-1|-1|-1|-1|1
226|823|客村|1|2|7|52|-1|-1|-1|-1|-1|1
227|824|赤岗|0|1|7|-1|-1|-1|-1|-1|-1|1
228|825|磨碟沙|0|1|7|-1|-1|-1|-1|-1|-1|1
229|826|新港东|0|1|7|-1|-1|-1|-1|-1|-1|1
230|827|琶洲|0|1|7|-1|-1|-1|-1|-1|-1|1
231|828|万胜围|1|2|7|96|-1|-1|-1|-1|-1|1
232|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
233|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
234|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
235|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
236|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
237|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
238|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
239|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
240|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
241|000|无|0|0|7|-1|-1|-1|-1|-1|-1|0
242|GF01|新城东|0|1|8|-1|-1|-1|-1|-1|-1|1
243|GF02|东平|0|1|8|-1|-1|-1|-1|-1|-1|1
244|GF03|世纪莲|0|1|8|-1|-1|-1|-1|-1|-1|1
245|GF04|澜石|0|1|8|-1|-1|-1|-1|-1|-1|1
246|GF05|魁奇路|0|1|8|-1|-1|-1|-1|-1|-1|1
247|GF06|季华园|0|1|8|-1|-1|-1|-1|-1|-1|1
248|GF07|同济路|0|1|8|-1|-1|-1|-1|-1|-1|1
249|GF08|祖庙|0|1|8|-1|-1|-1|-1|-1|-1|1
250|GF09|普君北路|0|1|8|-1|-1|-1|-1|-1|-1|1
251|GF10|朝安|0|1|8|-1|-1|-1|-1|-1|-1|1
252|GF11|桂城|0|1|8|-1|-1|-1|-1|-1|-1|1
253|GF12|南桂路|0|1|8|-1|-1|-1|-1|-1|-1|1
254|GF13|虫雷岗|0|1|8|-1|-1|-1|-1|-1|-1|1
255|GF14|千灯湖|0|1|8|-1|-1|-1|-1|-1|-1|1
256|GF15|金融高新区|0|1|8|-1|-1|-1|-1|-1|-1|1
257|GF16|龙溪|0|1|8|-1|-1|-1|-1|-1|-1|1
258|GF17|菊树|0|1|8|-1|-1|-1|-1|-1|-1|1
259|GF18|西朗|1|2|8|0|-1|-1|-1|-1|-1|1
260|GF19|鹤洞|0|1|8|-1|-1|-1|-1|-1|-1|1
261|GF20|沙涌|0|1|8|-1|-1|-1|-1|-1|-1|1
262|GF21|沙园|1|2|8|220|-1|-1|-1|-1|-1|1
263|GF22|燕岗|0|1|8|-1|-1|-1|-1|-1|-1|1
264|GF23|石溪|0|1|8|-1|-1|-1|-1|-1|-1|0
265|GF24|南洲|1|2|8|21|-1|-1|-1|-1|-1|0
266|GF25|沥滘|1|2|8|50|-1|-1|-1|-1|-1|0
267|APM01|广州塔|1|2|9|-1|-1|-1|53|-1|-1|1
268|APM02|海心沙|0|1|9|-1|-1|-1|-1|-1|-1|1
269|APM03|大剧院|0|1|9|-1|-1|-1|-1|-1|-1|1
270|APM04|花城大道|0|1|9|-1|-1|-1|-1|-1|-1|1
271|APM05|妇儿中心|0|1|9|-1|-1|-1|-1|-1|-1|1
272|APM06|黄埔大道|0|1|9|-1|-1|-1|-1|-1|-1|1
273|APM07|天河南|0|1|9|-1|-1|-1|-1|-1|-1|1
274|APM08|体育中心南|0|1|9|-1|-1|-1|-1|-1|-1|1
275|APM09|林和西|1|2|9|-1|-1|-1|61|-1|-1|1
